fold,role,label,event_id,event_class,evaluation_group,station,channel,window_start_nominal,window_end_nominal,sample_rate_hz,gap_fraction_audited,preprocessing_version
holdout_S12,test,event,levent-12706,deep_moonquake_assigned,deep-family:A18,S12,MH1,1977-07-17T19:15:58.260736,1977-07-17T19:25:58.260736,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-12727,deep_moonquake_assigned,deep-family:A18,S12,MHZ,1977-07-19T20:37:58.120906,1977-07-19T20:47:58.120906,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-12738,deep_moonquake_assigned,deep-family:A36,S14,MH2,1977-07-20T22:48:03.705505,1977-07-20T22:58:03.705505,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-12738,deep_moonquake_assigned,deep-family:A36,S15,MH1,1977-07-20T22:48:01.678964,1977-07-20T22:58:01.678964,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-12738,deep_moonquake_assigned,deep-family:A36,S16,MH1,1977-07-20T22:48:05.516076,1977-07-20T22:58:05.516076,6.625,0.0,primary-mh-v0.1
holdout_S12,validation,event,levent-12783,natural_impact,event:levent-12783,S15,MHZ,1977-07-26T09:00:01.603604,1977-07-26T09:10:01.603604,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-12784,natural_impact,event:levent-12784,S12,MHZ,1977-07-27T04:08:00.487943,1977-07-27T04:18:00.487943,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-12796,natural_impact,event:levent-12796,S12,MHZ,1977-07-31T20:51:02.389792,1977-07-31T21:01:02.389792,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-12797,natural_impact,event:levent-12797,S12,MHZ,1977-08-01T04:42:00.709887,1977-08-01T04:52:00.709887,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-12820,deep_moonquake_assigned,deep-family:A99,S14,MH2,1977-08-10T07:23:01.193245,1977-08-10T07:33:01.193245,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-12820,deep_moonquake_assigned,deep-family:A99,S16,MHZ,1977-08-10T07:23:01.640019,1977-08-10T07:33:01.640019,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-12827,deep_moonquake_assigned,deep-family:A8,S12,MH1,1977-08-11T20:32:57.981434,1977-08-11T20:42:57.981434,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-12834,deep_moonquake_assigned,deep-family:A104,S14,MH2,1977-08-13T06:02:00.830887,1977-08-13T06:12:00.830887,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-12834,deep_moonquake_assigned,deep-family:A104,S16,MHZ,1977-08-13T06:02:01.238660,1977-08-13T06:12:01.238660,6.625,0.0,primary-mh-v0.1
holdout_S12,validation,event,levent-12842,natural_impact,event:levent-12842,S14,MH1,1977-08-14T03:42:00.370000,1977-08-14T03:52:00.370000,6.625,0.0,primary-mh-v0.1
holdout_S12,validation,event,levent-12842,natural_impact,event:levent-12842,S16,MH1,1977-08-14T03:42:01.142774,1977-08-14T03:52:01.142774,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-12874,deep_moonquake_assigned,deep-family:A1,S12,MHZ,1977-08-17T16:47:57.323075,1977-08-17T16:57:57.323075,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-12908,natural_impact,event:levent-12908,S12,MHZ,1977-08-27T12:48:01.098717,1977-08-27T12:58:01.098717,6.625,0.0,primary-mh-v0.1
holdout_S12,validation,event,levent-12937,natural_impact,event:levent-12937,S14,MH1,1977-09-04T12:18:03.455755,1977-09-04T12:28:03.455755,6.625,0.0,primary-mh-v0.1
holdout_S12,validation,event,levent-12937,natural_impact,event:levent-12937,S16,MHZ,1977-09-04T12:18:03.234981,1977-09-04T12:28:03.234981,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-12968,deep_moonquake_assigned,deep-family:A18,S12,MHZ,1977-09-10T19:26:56.748943,1977-09-10T19:36:56.748943,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-12981,deep_moonquake_assigned,deep-family:A38,S12,MHZ,1977-09-11T09:44:58.782981,1977-09-11T09:54:58.782981,6.625,0.0,primary-mh-v0.1
holdout_S12,validation,event,levent-12998,deep_moonquake_assigned,deep-family:A246,S14,MH1,1977-09-13T05:00:00.552830,1977-09-13T05:10:00.552830,6.625,0.0,primary-mh-v0.1
holdout_S12,validation,event,levent-12998,deep_moonquake_assigned,deep-family:A246,S15,MH1,1977-09-13T05:00:00.303057,1977-09-13T05:10:00.303057,6.625,0.0,primary-mh-v0.1
holdout_S12,validation,event,levent-12998,deep_moonquake_assigned,deep-family:A246,S16,MHZ,1977-09-13T05:00:00.426057,1977-09-13T05:10:00.426057,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-13006,natural_impact,event:levent-13006,S12,MHZ,1977-09-13T20:31:56.872302,1977-09-13T20:41:56.872302,6.625,0.03723270440251572,primary-mh-v0.1
holdout_S12,test,event,levent-13008,deep_moonquake_assigned,deep-family:A1,S12,MHZ,1977-09-13T23:04:56.042113,1977-09-13T23:14:56.042113,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-13018,deep_moonquake_assigned,deep-family:A19,S14,MH1,1977-09-16T07:11:00.780358,1977-09-16T07:21:00.780358,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-13018,deep_moonquake_assigned,deep-family:A19,S15,MHZ,1977-09-16T07:11:00.274585,1977-09-16T07:21:00.274585,6.625,0.0,primary-mh-v0.1
holdout_S12,train,event,levent-13018,deep_moonquake_assigned,deep-family:A19,S16,MH1,1977-09-16T07:11:00.642358,1977-09-16T07:21:00.642358,6.625,0.0,primary-mh-v0.1
holdout_S12,validation,event,levent-13020,natural_impact,event:levent-13020,S14,MH1,1977-09-16T20:47:01.384132,1977-09-16T20:57:01.384132,6.625,0.0015094339622641509,primary-mh-v0.1
holdout_S12,test,event,levent-13029,natural_impact,event:levent-13029,S12,MHZ,1977-09-20T04:02:59.258925,1977-09-20T04:12:59.258925,6.625,0.0,primary-mh-v0.1
holdout_S12,validation,event,levent-13036,deep_moonquake_assigned,deep-family:A423,S16,MHZ,1977-09-24T12:46:03.609868,1977-09-24T12:56:03.609868,6.625,0.0,primary-mh-v0.1
holdout_S12,test,event,levent-13055,natural_impact,event:levent-13055,S12,MHZ,1977-09-29T07:15:00.607472,1977-09-29T07:25:00.607472,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00010,artificial_impact_lm,event:levent-00010,S12,MHZ,1969-11-20T22:15:03.139453,1969-11-20T22:25:03.139453,6.625,0.005283018867924529,primary-mh-v0.1
holdout_S14,train,event,levent-00017,deep_moonquake_assigned,deep-family:A2,S12,MHZ,1969-11-30T03:21:59.943113,1969-11-30T03:31:59.943113,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00022,natural_impact,event:levent-00022,S12,MHZ,1969-12-01T05:26:00.780774,1969-12-01T05:36:00.780774,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00030,natural_impact,event:levent-00030,S12,MHZ,1969-12-08T01:42:00.308000,1969-12-08T01:52:00.308000,6.625,0.009559748427672956,primary-mh-v0.1
holdout_S14,train,event,levent-00051,natural_impact,event:levent-00051,S12,MHZ,1969-12-14T09:01:01.395189,1969-12-14T09:11:01.395189,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00055,natural_impact,event:levent-00055,S12,MHZ,1969-12-16T00:24:59.989528,1969-12-16T00:34:59.989528,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00104,natural_impact,event:levent-00104,S12,MHZ,1970-01-19T20:23:02.136906,1970-01-19T20:33:02.136906,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00114,natural_impact,event:levent-00114,S12,MHZ,1970-01-24T06:51:00.636472,1970-01-24T07:01:00.636472,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00125,deep_moonquake_assigned,deep-family:A4,S12,MHZ,1970-02-02T10:57:01.563075,1970-02-02T11:07:01.563075,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00146,natural_impact,event:levent-00146,S12,MHZ,1970-02-18T01:39:00.111472,1970-02-18T01:49:00.111472,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00186,natural_impact,event:levent-00186,S12,MHZ,1970-03-03T20:15:03.113453,1970-03-03T20:25:03.113453,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00197,natural_impact,event:levent-00197,S12,MHZ,1970-03-14T11:58:01.614547,1970-03-14T12:08:01.614547,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00215,natural_impact,event:levent-00215,S12,MHZ,1970-03-25T03:30:00.025113,1970-03-25T03:40:00.025113,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00217,natural_impact,event:levent-00217,S12,MHZ,1970-03-26T20:15:01.433132,1970-03-26T20:25:01.433132,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00240,natural_impact,event:levent-00240,S12,MHZ,1970-04-05T11:35:01.793906,1970-04-05T11:45:01.793906,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00255,artificial_impact_sivb,event:levent-00255,S12,MHZ,1970-04-15T01:07:00.085472,1970-04-15T01:17:00.085472,6.625,0.013081761006289308,primary-mh-v0.1
holdout_S14,train,event,levent-00271,natural_impact,event:levent-00271,S12,MHZ,1970-04-23T23:43:01.643906,1970-04-23T23:53:01.643906,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00274,natural_impact,event:levent-00274,S12,MHZ,1970-04-25T01:12:00.233943,1970-04-25T01:22:00.233943,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00321,natural_impact,event:levent-00321,S12,MHZ,1970-05-20T16:43:01.190245,1970-05-20T16:53:01.190245,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00357,natural_impact,event:levent-00357,S12,MHZ,1970-06-15T18:58:02.510208,1970-06-15T19:08:02.510208,6.625,0.00025157232704402514,primary-mh-v0.1
holdout_S14,train,event,levent-00381,natural_impact,event:levent-00381,S12,MHZ,1970-06-26T19:59:02.795453,1970-06-26T20:09:02.795453,6.625,0.001761006289308176,primary-mh-v0.1
holdout_S14,train,event,levent-00393,natural_impact,event:levent-00393,S12,MHZ,1970-07-06T22:12:03.558698,1970-07-06T22:22:03.558698,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00418,natural_impact,event:levent-00418,S12,MHZ,1970-07-20T05:04:00.524943,1970-07-20T05:14:00.524943,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00425,natural_impact,event:levent-00425,S12,MHZ,1970-07-27T03:38:00.716887,1970-07-27T03:48:00.716887,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00449,natural_impact,event:levent-00449,S12,MHZ,1970-08-07T08:38:01.247547,1970-08-07T08:48:01.247547,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00456,natural_impact,event:levent-00456,S12,MHZ,1970-08-11T00:10:59.893698,1970-08-11T00:20:59.893698,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00467,natural_impact,event:levent-00467,S12,MHZ,1970-08-13T16:24:02.439763,1970-08-13T16:34:02.439763,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00551,natural_impact,event:levent-00551,S12,MHZ,1970-09-26T19:55:03.130340,1970-09-26T20:05:03.130340,6.625,0.003270440251572327,primary-mh-v0.1
holdout_S14,train,event,levent-00556,natural_impact,event:levent-00556,S12,MHZ,1970-09-27T22:28:03.512698,1970-09-27T22:38:03.512698,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00600,natural_impact,event:levent-00600,S12,MHZ,1970-10-24T11:29:01.523075,1970-10-24T11:39:01.523075,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00623,natural_impact,event:levent-00623,S12,MHZ,1970-11-07T10:07:01.629906,1970-11-07T10:17:01.629906,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00631,natural_impact,event:levent-00631,S12,MHZ,1970-11-12T12:48:01.341717,1970-11-12T12:58:01.341717,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00652,natural_impact,event:levent-00652,S12,MHZ,1970-11-30T01:42:00.171000,1970-11-30T01:52:00.171000,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00665,natural_impact,event:levent-00665,S12,MHZ,1970-12-11T07:20:00.967717,1970-12-11T07:30:00.967717,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00668,natural_impact,event:levent-00668,S12,MHZ,1970-12-13T22:49:01.752849,1970-12-13T22:59:01.752849,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00685,natural_impact,event:levent-00685,S12,MHZ,1970-12-28T07:41:01.186189,1970-12-28T07:51:01.186189,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00696,natural_impact,event:levent-00696,S12,MHZ,1971-01-03T10:51:01.367019,1971-01-03T11:01:01.367019,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00701,natural_impact,event:levent-00701,S12,MHZ,1971-01-04T23:50:03.660642,1971-01-05T00:00:03.660642,6.625,0.005031446540880503,primary-mh-v0.1
holdout_S14,train,event,levent-00702,natural_impact,event:levent-00702,S12,MHZ,1971-01-05T00:45:00.222642,1971-01-05T00:55:00.222642,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00721,natural_impact,event:levent-00721,S12,MHZ,1971-01-15T12:38:00.748774,1971-01-15T12:48:00.748774,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00723,natural_impact,event:levent-00723,S12,MHZ,1971-01-17T17:49:01.478962,1971-01-17T17:59:01.478962,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00748,natural_impact,event:levent-00748,S12,MHZ,1971-01-29T18:19:02.571566,1971-01-29T18:29:02.571566,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00752,natural_impact,event:levent-00752,S12,MHZ,1971-02-03T02:06:00.518913,1971-02-03T02:16:00.518913,6.625,0.0005031446540880503,primary-mh-v0.1
holdout_S14,test,event,levent-00756,artificial_impact_lm,event:levent-00756,S14,MHZ,1971-02-07T00:45:00.293415,1971-02-07T00:55:00.293415,6.625,0.04,primary-mh-v0.1
holdout_S14,test,event,levent-00766,natural_impact,event:levent-00766,S14,MHZ,1971-02-09T03:40:00.858830,1971-02-09T03:50:00.858830,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00767,deep_moonquake_assigned,deep-family:A8,S14,MHZ,1971-02-10T01:47:00.348472,1971-02-10T01:57:00.348472,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00781,natural_impact,event:levent-00781,S14,MHZ,1971-02-15T19:34:04.134642,1971-02-15T19:44:04.134642,6.625,0.0,primary-mh-v0.1
holdout_S14,train,event,levent-00801,natural_impact,event:levent-00801,S12,MHZ,1971-02-20T05:57:00.806415,1971-02-20T06:07:00.806415,6.625,0.00025157232704402514,primary-mh-v0.1
holdout_S14,test,event,levent-00804,deep_moonquake_assigned,deep-family:A1,S14,MHZ,1971-02-20T15:05:01.675075,1971-02-20T15:15:01.675075,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00810,deep_moonquake_assigned,deep-family:A6,S14,MHZ,1971-02-21T11:22:01.144660,1971-02-21T11:32:01.144660,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00820,deep_moonquake_assigned,deep-family:A1,S14,MHZ,1971-02-22T15:48:01.714377,1971-02-22T15:58:01.714377,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00831,deep_moonquake_assigned,deep-family:A1,S14,MHZ,1971-02-25T12:15:02.822453,1971-02-25T12:25:02.822453,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00836,deep_moonquake_assigned,deep-family:A3,S14,MHZ,1971-02-27T07:07:01.909792,1971-02-27T07:17:01.909792,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00899,natural_impact,event:levent-00899,S14,MHZ,1971-03-14T23:12:04.277585,1971-03-14T23:22:04.277585,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00901,natural_impact,event:levent-00901,S14,MHZ,1971-03-15T07:48:01.785377,1971-03-15T07:58:01.785377,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00924,natural_impact,event:levent-00924,S14,MHZ,1971-03-19T18:18:04.385528,1971-03-19T18:28:04.385528,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00941,deep_moonquake_assigned,deep-family:A1,S14,MHZ,1971-03-21T16:26:04.175528,1971-03-21T16:36:04.175528,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00971,deep_moonquake_assigned,deep-family:A1,S14,MHZ,1971-03-23T21:12:05.278132,1971-03-23T21:22:05.278132,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00986,natural_impact,event:levent-00986,S14,MHZ,1971-03-25T15:16:03.904698,1971-03-25T15:26:03.904698,6.625,0.002012578616352201,primary-mh-v0.1
holdout_S14,test,event,levent-00988,deep_moonquake_assigned,deep-family:A1,S14,MHZ,1971-03-26T00:25:00.141528,1971-03-26T00:35:00.141528,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00991,natural_impact,event:levent-00991,S14,MHZ,1971-03-26T18:21:04.669830,1971-03-26T18:31:04.669830,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-00997,natural_impact,event:levent-00997,S14,MHZ,1971-03-27T23:34:06.016962,1971-03-27T23:44:06.016962,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01013,natural_impact,event:levent-01013,S14,MHZ,1971-04-01T13:32:03.284925,1971-04-01T13:42:03.284925,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01014,deep_moonquake_assigned,deep-family:A23,S14,MHZ,1971-04-01T16:34:04.341528,1971-04-01T16:44:04.341528,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01033,deep_moonquake_assigned,deep-family:A94,S14,MHZ,1971-04-03T01:47:00.301472,1971-04-03T01:57:00.301472,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01066,deep_moonquake_assigned,deep-family:A8,S14,MHZ,1971-04-08T09:02:01.998866,1971-04-08T09:12:01.998866,6.625,0.005031446540880503,primary-mh-v0.1
holdout_S14,train,event,levent-01086,natural_impact,event:levent-01086,S12,MHZ,1971-04-13T12:53:00.650647,1971-04-13T13:03:00.650647,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01117,deep_moonquake_assigned,deep-family:A18,S14,MHZ,1971-04-16T18:42:04.133528,1971-04-16T18:52:04.133528,6.625,0.00025157232704402514,primary-mh-v0.1
holdout_S14,test,event,levent-01121,deep_moonquake_assigned,deep-family:A1,S14,MHZ,1971-04-17T06:11:01.275245,1971-04-17T06:21:01.275245,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01136,natural_impact,event:levent-01136,S14,MHZ,1971-04-21T23:35:05.962321,1971-04-21T23:45:05.962321,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01187,deep_moonquake_assigned,deep-family:A16,S14,MHZ,1971-05-03T00:18:59.965698,1971-05-03T00:28:59.965698,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01189,deep_moonquake_assigned,deep-family:A28,S14,MHZ,1971-05-03T03:11:00.871358,1971-05-03T03:21:00.871358,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01222,natural_impact,event:levent-01222,S14,MHZ,1971-05-12T08:03:01.883019,1971-05-12T08:13:01.883019,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01223,natural_impact,event:levent-01223,S14,MHZ,1971-05-12T09:43:02.184906,1971-05-12T09:53:02.184906,6.625,0.00025157232704402514,primary-mh-v0.1
holdout_S14,test,event,levent-01233,natural_impact,event:levent-01233,S14,MHZ,1971-05-13T02:58:00.317887,1971-05-13T03:08:00.317887,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01238,natural_impact,event:levent-01238,S14,MHZ,1971-05-13T11:49:02.657509,1971-05-13T11:59:02.657509,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01248,natural_impact,event:levent-01248,S14,MHZ,1971-05-15T02:02:00.477887,1971-05-15T02:12:00.477887,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01267,natural_impact,event:levent-01267,S14,MHZ,1971-05-22T17:53:04.232943,1971-05-22T18:03:04.232943,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01270,natural_impact,event:levent-01270,S14,MHZ,1971-05-23T22:18:05.459075,1971-05-23T22:28:05.459075,6.625,0.026415094339622643,primary-mh-v0.1
holdout_S14,test,event,levent-01346,natural_impact,event:levent-01346,S14,MHZ,1971-06-04T21:49:05.786377,1971-06-04T21:59:05.786377,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01369,natural_impact,event:levent-01369,S14,MHZ,1971-06-08T14:18:03.123981,1971-06-08T14:28:03.123981,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01386,deep_moonquake_assigned,deep-family:A1,S14,MHZ,1971-06-09T10:15:02.280679,1971-06-09T10:25:02.280679,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01410,natural_impact,event:levent-01410,S14,MHZ,1971-06-11T13:50:02.861094,1971-06-11T14:00:02.861094,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01416,deep_moonquake_assigned,deep-family:A1,S14,MHZ,1971-06-12T06:36:01.316604,1971-06-12T06:46:01.316604,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01417,natural_impact,event:levent-01417,S14,MHZ,1971-06-12T10:49:02.599623,1971-06-12T10:59:02.599623,6.625,0.01761006289308176,primary-mh-v0.1
holdout_S14,test,event,levent-01428,natural_impact,event:levent-01428,S14,MHZ,1971-06-19T16:33:04.230943,1971-06-19T16:43:04.230943,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01455,natural_impact,event:levent-01455,S14,MHZ,1971-06-24T17:17:04.299057,1971-06-24T17:27:04.299057,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01471,natural_impact,event:levent-01471,S14,MHZ,1971-06-26T00:08:59.845755,1971-06-26T00:18:59.845755,6.625,0.0007547169811320754,primary-mh-v0.1
holdout_S14,test,event,levent-01476,natural_impact,event:levent-01476,S14,MHZ,1971-06-27T18:53:04.550830,1971-06-27T19:03:04.550830,6.625,0.0030188679245283017,primary-mh-v0.1
holdout_S14,test,event,levent-01488,natural_impact,event:levent-01488,S14,MHZ,1971-06-30T13:59:03.265394,1971-06-30T14:09:03.265394,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01516,deep_moonquake_assigned,deep-family:A1,S14,MHZ,1971-07-06T16:50:03.698755,1971-07-06T17:00:03.698755,6.625,0.0,primary-mh-v0.1
holdout_S14,test,event,levent-01559,natural_impact,event:levent-01559,S14,MHZ,1971-07-14T03:00:00.979830,1971-07-14T03:10:00.979830,6.625,0.0,primary-mh-v0.1
