fold,held_out_station,event_id,station,event_class,evaluation_group,reference_time,role
holdout_S12,S12,levent-12350,S15,deep_moonquake_assigned,deep-family:A237,1977-05-17T10:01:00,validation
holdout_S12,S12,levent-12350,S16,deep_moonquake_assigned,deep-family:A237,1977-05-17T10:01:00,validation
holdout_S12,S12,levent-12358,S14,natural_impact,event:levent-12358,1977-05-18T15:18:00,validation
holdout_S12,S12,levent-12369,S12,deep_moonquake_assigned,deep-family:A11,1977-05-19T11:27:00,test
holdout_S12,S12,levent-12372,S14,deep_moonquake_assigned,deep-family:A99,1977-05-20T15:48:00,train
holdout_S12,S12,levent-12372,S16,deep_moonquake_assigned,deep-family:A99,1977-05-20T15:48:00,train
holdout_S12,S12,levent-12388,S12,deep_moonquake_assigned,deep-family:A10,1977-05-24T12:48:00,test
holdout_S12,S12,levent-12392,S12,deep_moonquake_assigned,deep-family:A26,1977-05-24T16:55:00,test
holdout_S12,S12,levent-12394,S15,natural_impact,event:levent-12394,1977-05-24T19:42:00,validation
holdout_S12,S12,levent-12402,S12,deep_moonquake_assigned,deep-family:A220,1977-05-25T11:34:00,test
holdout_S12,S12,levent-12405,S12,deep_moonquake_assigned,deep-family:A18,1977-05-25T23:50:00,test
holdout_S12,S12,levent-12431,S12,natural_impact,event:levent-12431,1977-05-28T21:04:00,test
holdout_S12,S12,levent-12436,S12,deep_moonquake_assigned,deep-family:A1,1977-05-29T11:36:00,test
holdout_S12,S12,levent-12454,S16,natural_impact,event:levent-12454,1977-06-02T14:26:00,validation
holdout_S12,S12,levent-12460,S12,deep_moonquake_assigned,deep-family:A210,1977-06-05T08:17:00,test
holdout_S12,S12,levent-12465,S12,deep_moonquake_assigned,deep-family:A23,1977-06-07T13:35:00,test
holdout_S12,S12,levent-12467,S12,deep_moonquake_assigned,deep-family:A10,1977-06-08T02:37:00,test
holdout_S12,S12,levent-12476,S12,deep_moonquake_assigned,deep-family:A25,1977-06-09T20:18:00,test
holdout_S12,S12,levent-12478,S12,natural_impact,event:levent-12478,1977-06-10T03:36:00,test
holdout_S12,S12,levent-12486,S14,deep_moonquake_assigned,deep-family:A254,1977-06-11T12:16:00,validation
holdout_S12,S12,levent-12486,S16,deep_moonquake_assigned,deep-family:A254,1977-06-11T12:16:00,validation
holdout_S12,S12,levent-12493,S12,deep_moonquake_assigned,deep-family:A16,1977-06-12T02:54:00,test
holdout_S12,S12,levent-12496,S14,deep_moonquake_assigned,deep-family:A314,1977-06-12T07:06:00,validation
holdout_S12,S12,levent-12496,S15,deep_moonquake_assigned,deep-family:A314,1977-06-12T07:06:00,validation
holdout_S12,S12,levent-12496,S16,deep_moonquake_assigned,deep-family:A314,1977-06-12T07:06:00,validation
holdout_S12,S12,levent-12502,S12,deep_moonquake_assigned,deep-family:A10,1977-06-12T18:22:00,test
holdout_S12,S12,levent-12508,S12,deep_moonquake_assigned,deep-family:A27,1977-06-13T12:42:00,test
holdout_S12,S12,levent-12532,S14,deep_moonquake_assigned,deep-family:A96,1977-06-15T12:41:00,validation
holdout_S12,S12,levent-12532,S16,deep_moonquake_assigned,deep-family:A96,1977-06-15T12:41:00,validation
holdout_S12,S12,levent-12537,S14,deep_moonquake_assigned,deep-family:A97,1977-06-16T07:06:00,train
holdout_S12,S12,levent-12537,S15,deep_moonquake_assigned,deep-family:A97,1977-06-16T07:06:00,train
holdout_S12,S12,levent-12537,S16,deep_moonquake_assigned,deep-family:A97,1977-06-16T07:06:00,train
holdout_S12,S12,levent-12539,S15,natural_impact,event:levent-12539,1977-06-17T06:44:00,validation
holdout_S12,S12,levent-12545,S16,deep_moonquake_assigned,deep-family:A414,1977-06-19T16:55:00,validation
holdout_S12,S12,levent-12550,S12,deep_moonquake_assigned,deep-family:A26,1977-06-20T14:54:00,test
holdout_S12,S12,levent-12559,S12,deep_moonquake_assigned,deep-family:A18,1977-06-21T09:22:00,test
holdout_S12,S12,levent-12575,S12,deep_moonquake_assigned,deep-family:A18,1977-06-22T18:52:00,test
holdout_S12,S12,levent-12584,S12,natural_impact,event:levent-12584,1977-06-24T03:10:00,test
holdout_S12,S12,levent-12587,S12,natural_impact,event:levent-12587,1977-06-25T00:55:00,test
holdout_S12,S12,levent-12606,S15,natural_impact,event:levent-12606,1977-06-28T06:37:00,validation
holdout_S12,S12,levent-12608,S16,natural_impact,event:levent-12608,1977-06-28T15:37:00,validation
holdout_S12,S12,levent-12611,S12,natural_impact,event:levent-12611,1977-06-28T22:25:00,test
holdout_S12,S12,levent-12632,S12,deep_moonquake_assigned,deep-family:A23,1977-07-05T06:03:00,test
holdout_S12,S12,levent-12649,S12,natural_impact,event:levent-12649,1977-07-08T22:29:00,test
holdout_S12,S12,levent-12653,S12,deep_moonquake_assigned,deep-family:A16,1977-07-09T21:31:00,test
holdout_S12,S12,levent-12658,S12,deep_moonquake_assigned,deep-family:A211,1977-07-11T01:36:00,test
holdout_S12,S12,levent-12659,S12,deep_moonquake_assigned,deep-family:A8,1977-07-11T09:30:00,test
holdout_S12,S12,levent-12672,S12,deep_moonquake_assigned,deep-family:A8,1977-07-13T14:26:00,test
holdout_S12,S12,levent-12678,S12,natural_impact,event:levent-12678,1977-07-14T11:48:00,test
holdout_S12,S12,levent-12706,S12,deep_moonquake_assigned,deep-family:A18,1977-07-17T19:18:00,test
holdout_S12,S12,levent-12727,S12,deep_moonquake_assigned,deep-family:A18,1977-07-19T20:40:00,test
holdout_S12,S12,levent-12738,S14,deep_moonquake_assigned,deep-family:A36,1977-07-20T22:50:00,train
holdout_S12,S12,levent-12738,S15,deep_moonquake_assigned,deep-family:A36,1977-07-20T22:50:00,train
holdout_S12,S12,levent-12738,S16,deep_moonquake_assigned,deep-family:A36,1977-07-20T22:50:00,train
holdout_S12,S12,levent-12783,S15,natural_impact,event:levent-12783,1977-07-26T09:02:00,validation
holdout_S12,S12,levent-12784,S12,natural_impact,event:levent-12784,1977-07-27T04:10:00,test
holdout_S12,S12,levent-12796,S12,natural_impact,event:levent-12796,1977-07-31T20:53:00,test
holdout_S12,S12,levent-12797,S12,natural_impact,event:levent-12797,1977-08-01T04:44:00,test
holdout_S12,S12,levent-12820,S14,deep_moonquake_assigned,deep-family:A99,1977-08-10T07:25:00,train
holdout_S12,S12,levent-12820,S16,deep_moonquake_assigned,deep-family:A99,1977-08-10T07:25:00,train
holdout_S12,S12,levent-12827,S12,deep_moonquake_assigned,deep-family:A8,1977-08-11T20:35:00,test
holdout_S12,S12,levent-12834,S14,deep_moonquake_assigned,deep-family:A104,1977-08-13T06:04:00,train
holdout_S12,S12,levent-12834,S16,deep_moonquake_assigned,deep-family:A104,1977-08-13T06:04:00,train
holdout_S12,S12,levent-12842,S14,natural_impact,event:levent-12842,1977-08-14T03:44:00,validation
holdout_S12,S12,levent-12842,S16,natural_impact,event:levent-12842,1977-08-14T03:44:00,validation
holdout_S12,S12,levent-12874,S12,deep_moonquake_assigned,deep-family:A1,1977-08-17T16:50:00,test
holdout_S12,S12,levent-12908,S12,natural_impact,event:levent-12908,1977-08-27T12:50:00,test
holdout_S12,S12,levent-12937,S14,natural_impact,event:levent-12937,1977-09-04T12:20:00,validation
holdout_S12,S12,levent-12937,S16,natural_impact,event:levent-12937,1977-09-04T12:20:00,validation
holdout_S12,S12,levent-12968,S12,deep_moonquake_assigned,deep-family:A18,1977-09-10T19:29:00,test
holdout_S12,S12,levent-12981,S12,deep_moonquake_assigned,deep-family:A38,1977-09-11T09:47:00,test
holdout_S12,S12,levent-12998,S14,deep_moonquake_assigned,deep-family:A246,1977-09-13T05:02:00,validation
holdout_S12,S12,levent-12998,S15,deep_moonquake_assigned,deep-family:A246,1977-09-13T05:02:00,validation
holdout_S12,S12,levent-12998,S16,deep_moonquake_assigned,deep-family:A246,1977-09-13T05:02:00,validation
holdout_S12,S12,levent-13006,S12,natural_impact,event:levent-13006,1977-09-13T20:34:00,test
holdout_S12,S12,levent-13008,S12,deep_moonquake_assigned,deep-family:A1,1977-09-13T23:07:00,test
holdout_S12,S12,levent-13018,S14,deep_moonquake_assigned,deep-family:A19,1977-09-16T07:13:00,train
holdout_S12,S12,levent-13018,S15,deep_moonquake_assigned,deep-family:A19,1977-09-16T07:13:00,train
holdout_S12,S12,levent-13018,S16,deep_moonquake_assigned,deep-family:A19,1977-09-16T07:13:00,train
holdout_S12,S12,levent-13020,S14,natural_impact,event:levent-13020,1977-09-16T20:49:00,validation
holdout_S12,S12,levent-13029,S12,natural_impact,event:levent-13029,1977-09-20T04:05:00,test
holdout_S12,S12,levent-13036,S16,deep_moonquake_assigned,deep-family:A423,1977-09-24T12:48:00,validation
holdout_S12,S12,levent-13055,S12,natural_impact,event:levent-13055,1977-09-29T07:17:00,test
holdout_S14,S14,KO-SMQ-1,S15,shallow_moonquake,event:KO-SMQ-1,1971-11-30T01:07:57,train
holdout_S14,S14,KO-SMQ-10,S15,shallow_moonquake,event:KO-SMQ-10,1973-08-14T19:10:25,train
holdout_S14,S14,KO-SMQ-11,S15,shallow_moonquake,event:KO-SMQ-11,1973-08-24T04:07:35,train
holdout_S14,S14,KO-SMQ-12,S15,shallow_moonquake,event:KO-SMQ-12,1973-09-14T04:31:37,train
holdout_S14,S14,KO-SMQ-13,S15,shallow_moonquake,event:KO-SMQ-13,1973-10-14T23:07:04,train
holdout_S14,S14,KO-SMQ-14,S15,shallow_moonquake,event:KO-SMQ-14,1973-10-21T20:23:02,train
holdout_S14,S14,KO-SMQ-15,S15,shallow_moonquake,event:KO-SMQ-15,1973-11-03T17:37:13,train
holdout_S14,S14,KO-SMQ-16,S15,shallow_moonquake,event:KO-SMQ-16,1973-12-12T08:39:31,train
holdout_S14,S14,KO-SMQ-17,S15,shallow_moonquake,event:KO-SMQ-17,1973-12-26T07:37:04,train
holdout_S14,S14,KO-SMQ-18,S15,shallow_moonquake,event:KO-SMQ-18,1973-12-29T08:50:41,train
holdout_S14,S14,KO-SMQ-19,S15,shallow_moonquake,event:KO-SMQ-19,1974-06-21T19:17:30,train
holdout_S14,S14,KO-SMQ-2,S14,shallow_moonquake,event:KO-SMQ-2,1972-01-05T22:42:33,test
holdout_S14,S14,KO-SMQ-20,S14,shallow_moonquake,event:KO-SMQ-20,1974-07-06T18:44:53,test
holdout_S14,S14,KO-SMQ-21,S15,shallow_moonquake,event:KO-SMQ-21,1974-08-30T10:47:49,train
holdout_S14,S14,KO-SMQ-22,S15,shallow_moonquake,event:KO-SMQ-22,1974-09-02T17:59:37,train
holdout_S14,S14,KO-SMQ-23,S15,shallow_moonquake,event:KO-SMQ-23,1974-12-04T03:43:17,train
holdout_S14,S14,KO-SMQ-24,S15,shallow_moonquake,event:KO-SMQ-24,1975-01-29T09:57:38,train
holdout_S14,S14,KO-SMQ-25,S15,shallow_moonquake,event:KO-SMQ-25,1975-03-19T03:05:53,train
holdout_S14,S14,KO-SMQ-26,S15,shallow_moonquake,shallow-repeat:KO-SMQ-26+KO-SMQ-40,1975-03-23T21:10:13,train
holdout_S14,S14,KO-SMQ-27,S15,shallow_moonquake,event:KO-SMQ-27,1975-04-03T05:21:57,train
holdout_S14,S14,KO-SMQ-28,S15,shallow_moonquake,event:KO-SMQ-28,1975-10-31T04:03:28,train
holdout_S14,S14,KO-SMQ-29,S15,shallow_moonquake,event:KO-SMQ-29,1975-11-21T16:10:49,train
holdout_S14,S14,KO-SMQ-3,S14,shallow_moonquake,event:KO-SMQ-3,1972-06-02T16:49:07,test
holdout_S14,S14,KO-SMQ-30,S15,shallow_moonquake,event:KO-SMQ-30,1976-01-02T12:28:19,train
holdout_S14,S14,KO-SMQ-31,S15,shallow_moonquake,event:KO-SMQ-31,1976-01-18T13:20:35,train
holdout_S14,S14,KO-SMQ-32,S15,shallow_moonquake,event:KO-SMQ-32,1976-02-13T20:44:14,train
holdout_S14,S14,KO-SMQ-33,S15,shallow_moonquake,event:KO-SMQ-33,1976-02-29T21:09:51,train
holdout_S14,S14,KO-SMQ-34,S15,shallow_moonquake,event:KO-SMQ-34,1976-04-02T09:39:05,train
holdout_S14,S14,KO-SMQ-35,S15,shallow_moonquake,event:KO-SMQ-35,1976-06-23T19:26:18,validation
holdout_S14,S14,KO-SMQ-36,S15,shallow_moonquake,event:KO-SMQ-36,1976-07-24T17:24:10,validation
holdout_S14,S14,KO-SMQ-37,S15,shallow_moonquake,event:KO-SMQ-37,1976-08-07T00:18:59,validation
holdout_S14,S14,KO-SMQ-38,S15,shallow_moonquake,event:KO-SMQ-38,1976-08-07T15:19:07,validation
holdout_S14,S14,KO-SMQ-39,S15,shallow_moonquake,event:KO-SMQ-39,1976-09-25T22:22:25,validation
holdout_S14,S14,KO-SMQ-4,S14,shallow_moonquake,event:KO-SMQ-4,1972-06-18T19:34:31,test
holdout_S14,S14,KO-SMQ-40,S15,shallow_moonquake,shallow-repeat:KO-SMQ-26+KO-SMQ-40,1976-12-02T12:45:41,train
holdout_S14,S14,KO-SMQ-41,S15,shallow_moonquake,event:KO-SMQ-41,1977-01-08T16:20:31,validation
holdout_S14,S14,KO-SMQ-42,S15,shallow_moonquake,event:KO-SMQ-42,1977-02-19T10:21:24,validation
holdout_S14,S14,KO-SMQ-43,S15,shallow_moonquake,event:KO-SMQ-43,1977-06-18T15:37:25,validation
holdout_S14,S14,KO-SMQ-44,S15,shallow_moonquake,event:KO-SMQ-44,1977-06-28T02:13:40,validation
holdout_S14,S14,KO-SMQ-45,S15,shallow_moonquake,event:KO-SMQ-45,1977-07-02T02:01:29,validation
holdout_S14,S14,KO-SMQ-46,S15,shallow_moonquake,event:KO-SMQ-46,1977-07-26T18:19:45,validation
holdout_S14,S14,KO-SMQ-5,S15,shallow_moonquake,event:KO-SMQ-5,1972-06-24T12:27:49,train
holdout_S14,S14,KO-SMQ-6,S14,shallow_moonquake,event:KO-SMQ-6,1972-09-11T00:54:27,test
holdout_S14,S14,KO-SMQ-7,S14,shallow_moonquake,event:KO-SMQ-7,1972-10-24T14:25:25,test
holdout_S14,S14,KO-SMQ-8,S15,shallow_moonquake,event:KO-SMQ-8,1973-05-09T11:02:13,train
holdout_S14,S14,KO-SMQ-9,S15,shallow_moonquake,event:KO-SMQ-9,1973-06-17T12:59:43,train
holdout_S14,S14,YN-SMQ-1,S14,shallow_moonquake,event:YN-SMQ-1,1971-04-17T07:04:00,test
holdout_S14,S14,YN-SMQ-10,S14,shallow_moonquake,event:YN-SMQ-10,1973-06-20T20:25:00,test
holdout_S14,S14,YN-SMQ-11,S15,shallow_moonquake,event:YN-SMQ-11,1973-10-01T04:00:00,train
holdout_S14,S14,YN-SMQ-11,S16,shallow_moonquake,event:YN-SMQ-11,1973-10-01T04:00:00,train
holdout_S14,S14,YN-SMQ-12,S15,shallow_moonquake,event:YN-SMQ-12,1974-02-23T21:17:00,train
holdout_S14,S14,YN-SMQ-12,S16,shallow_moonquake,event:YN-SMQ-12,1974-02-23T21:17:00,train
holdout_S14,S14,YN-SMQ-13,S14,shallow_moonquake,event:YN-SMQ-13,1974-03-27T09:11:00,test
holdout_S14,S14,YN-SMQ-14,S14,shallow_moonquake,event:YN-SMQ-14,1974-04-19T13:39:00,test
holdout_S14,S14,YN-SMQ-15,S14,shallow_moonquake,event:YN-SMQ-15,1974-05-29T20:45:00,test
holdout_S14,S14,YN-SMQ-16,S14,shallow_moonquake,event:YN-SMQ-16,1974-07-11T00:52:00,test
holdout_S14,S14,YN-SMQ-17,S14,shallow_moonquake,event:YN-SMQ-17,1975-01-03T01:47:00,test
holdout_S14,S14,YN-SMQ-18,S14,shallow_moonquake,event:YN-SMQ-18,1975-01-12T03:17:00,test
holdout_S14,S14,YN-SMQ-19,S14,shallow_moonquake,event:YN-SMQ-19,1975-01-13T00:28:00,test
holdout_S14,S14,YN-SMQ-2,S14,shallow_moonquake,event:YN-SMQ-2,1971-05-20T17:29:00,test
holdout_S14,S14,YN-SMQ-20,S14,shallow_moonquake,event:YN-SMQ-20,1975-02-13T22:05:00,test
holdout_S14,S14,YN-SMQ-21,S14,shallow_moonquake,event:YN-SMQ-21,1975-05-07T06:40:00,test
holdout_S14,S14,YN-SMQ-22,S14,shallow_moonquake,event:YN-SMQ-22,1975-05-27T23:32:00,test
holdout_S14,S14,YN-SMQ-23,S14,shallow_moonquake,event:YN-SMQ-23,1975-11-10T07:56:00,test
holdout_S14,S14,YN-SMQ-24,S14,shallow_moonquake,event:YN-SMQ-24,1976-01-04T11:20:00,test
holdout_S14,S14,YN-SMQ-25,S14,shallow_moonquake,event:YN-SMQ-25,1976-01-12T08:22:00,test
holdout_S14,S14,YN-SMQ-26,S14,shallow_moonquake,event:YN-SMQ-26,1976-03-06T10:16:00,test
holdout_S14,S14,YN-SMQ-27,S14,shallow_moonquake,event:YN-SMQ-27,1976-03-08T14:44:00,test
holdout_S14,S14,YN-SMQ-28,S15,shallow_moonquake,event:YN-SMQ-28,1976-05-16T12:36:00,validation
holdout_S14,S14,YN-SMQ-28,S16,shallow_moonquake,event:YN-SMQ-28,1976-05-16T12:36:00,validation
holdout_S14,S14,YN-SMQ-3,S14,shallow_moonquake,event:YN-SMQ-3,1971-07-11T13:27:00,test
holdout_S14,S14,YN-SMQ-4,S14,shallow_moonquake,event:YN-SMQ-4,1972-01-02T22:32:00,test
holdout_S14,S14,YN-SMQ-5,S14,shallow_moonquake,event:YN-SMQ-5,1972-09-17T14:38:00,test
holdout_S14,S14,YN-SMQ-6,S14,shallow_moonquake,event:YN-SMQ-6,1972-12-06T23:10:00,test
holdout_S14,S14,YN-SMQ-7,S15,shallow_moonquake,event:YN-SMQ-7,1972-12-09T03:52:00,train
holdout_S14,S14,YN-SMQ-7,S16,shallow_moonquake,event:YN-SMQ-7,1972-12-09T03:52:00,train
holdout_S14,S14,YN-SMQ-8,S14,shallow_moonquake,event:YN-SMQ-8,1973-02-08T22:53:00,test
holdout_S14,S14,YN-SMQ-9,S14,shallow_moonquake,event:YN-SMQ-9,1973-03-13T08:01:00,test
holdout_S14,S14,levent-00010,S12,artificial_impact_lm,event:levent-00010,1969-11-20T22:17:00,train
holdout_S14,S14,levent-00017,S12,deep_moonquake_assigned,deep-family:A2,1969-11-30T03:24:00,train
holdout_S14,S14,levent-00022,S12,natural_impact,event:levent-00022,1969-12-01T05:28:00,train
holdout_S14,S14,levent-00030,S12,natural_impact,event:levent-00030,1969-12-08T01:44:00,train
holdout_S14,S14,levent-00051,S12,natural_impact,event:levent-00051,1969-12-14T09:03:00,train
holdout_S14,S14,levent-00055,S12,natural_impact,event:levent-00055,1969-12-16T00:27:00,train
holdout_S14,S14,levent-00104,S12,natural_impact,event:levent-00104,1970-01-19T20:25:00,train
holdout_S14,S14,levent-00114,S12,natural_impact,event:levent-00114,1970-01-24T06:53:00,train
holdout_S14,S14,levent-00125,S12,deep_moonquake_assigned,deep-family:A4,1970-02-02T10:59:00,train
holdout_S14,S14,levent-00146,S12,natural_impact,event:levent-00146,1970-02-18T01:41:00,train
holdout_S14,S14,levent-00186,S12,natural_impact,event:levent-00186,1970-03-03T20:17:00,train
holdout_S14,S14,levent-00197,S12,natural_impact,event:levent-00197,1970-03-14T12:00:00,train
holdout_S14,S14,levent-00215,S12,natural_impact,event:levent-00215,1970-03-25T03:32:00,train
holdout_S14,S14,levent-00217,S12,natural_impact,event:levent-00217,1970-03-26T20:17:00,train
holdout_S14,S14,levent-00240,S12,natural_impact,event:levent-00240,1970-04-05T11:37:00,train
holdout_S14,S14,levent-00255,S12,artificial_impact_sivb,event:levent-00255,1970-04-15T01:09:00,train
holdout_S14,S14,levent-00271,S12,natural_impact,event:levent-00271,1970-04-23T23:45:00,train
holdout_S14,S14,levent-00274,S12,natural_impact,event:levent-00274,1970-04-25T01:14:00,train
holdout_S14,S14,levent-00321,S12,natural_impact,event:levent-00321,1970-05-20T16:45:00,train
holdout_S14,S14,levent-00357,S12,natural_impact,event:levent-00357,1970-06-15T19:00:00,train
holdout_S14,S14,levent-00381,S12,natural_impact,event:levent-00381,1970-06-26T20:01:00,train
holdout_S14,S14,levent-00393,S12,natural_impact,event:levent-00393,1970-07-06T22:14:00,train
holdout_S14,S14,levent-00418,S12,natural_impact,event:levent-00418,1970-07-20T05:06:00,train
holdout_S14,S14,levent-00425,S12,natural_impact,event:levent-00425,1970-07-27T03:40:00,train
holdout_S14,S14,levent-00449,S12,natural_impact,event:levent-00449,1970-08-07T08:40:00,train
holdout_S14,S14,levent-00456,S12,natural_impact,event:levent-00456,1970-08-11T00:13:00,train
holdout_S14,S14,levent-00467,S12,natural_impact,event:levent-00467,1970-08-13T16:26:00,train
holdout_S14,S14,levent-00551,S12,natural_impact,event:levent-00551,1970-09-26T19:57:00,train
holdout_S14,S14,levent-00556,S12,natural_impact,event:levent-00556,1970-09-27T22:30:00,train
holdout_S14,S14,levent-00600,S12,natural_impact,event:levent-00600,1970-10-24T11:31:00,train
holdout_S14,S14,levent-00623,S12,natural_impact,event:levent-00623,1970-11-07T10:09:00,train
holdout_S14,S14,levent-00631,S12,natural_impact,event:levent-00631,1970-11-12T12:50:00,train
holdout_S14,S14,levent-00652,S12,natural_impact,event:levent-00652,1970-11-30T01:44:00,train
holdout_S14,S14,levent-00665,S12,natural_impact,event:levent-00665,1970-12-11T07:22:00,train
